date,region,category,traffic,conversion_rate,orders,avg_order_value,gross_revenue,marketing_spend,return_rate,refunds,net_revenue,margin_pct,gross_margin,roas,cac_proxy,seasonality_index
2023-02-27,Latin America,Apparel,3110,0.034,105,75.4,7916.71,2167.58,0.0903,714.99,7201.72,0.3884,629.56,3.6523,20.6437,0.88
2023-02-27,Latin America,Electronics,4645,0.0271,125,251.82,31477.05,3136.92,0.1008,3174.44,28302.61,0.3721,7395.63,10.0344,25.0954,0.88
2023-02-27,Latin America,Health & Beauty,2783,0.0343,95,62.48,5935.4,1716.49,0.0914,542.56,5392.85,0.3532,188.51,3.4579,18.0683,0.88
2023-02-27,Latin America,Home & Garden,3322,0.0293,97,89.91,8721.72,1901.38,0.0863,752.71,7969.01,0.3558,934.27,4.5871,19.6018,0.88
2023-02-27,Latin America,Sports & Outdoors,2553,0.0232,59,85.88,5066.9,2134.98,0.0916,464.01,4602.9,0.4112,-242.22,2.3733,36.1861,0.88
2023-02-27,North America,Apparel,9769,0.0439,428,75.63,32367.53,6993.0,0.1067,3452.47,28915.06,0.3963,4467.06,4.6286,16.3388,0.88
2023-02-27,North America,Electronics,14045,0.0352,493,230.72,113744.9,9413.15,0.1042,11856.43,101888.47,0.3672,28002.58,12.0836,19.0936,0.88
2023-02-27,North America,Health & Beauty,7047,0.0269,189,63.37,11977.36,5619.5,0.0762,913.23,11064.12,0.3719,-1504.44,2.1314,29.7328,0.88
2023-02-27,North America,Home & Garden,7479,0.0351,262,90.14,23616.29,6198.35,0.0702,1656.78,21959.5,0.3601,1708.64,3.8101,23.6578,0.88
2023-02-27,North America,Sports & Outdoors,7645,0.0216,164,88.86,14573.31,5396.8,0.0732,1066.86,13506.45,0.3968,-37.56,2.7004,32.9073,0.88
2023-03-06,Asia Pacific,Apparel,5371,0.0293,157,73.8,11586.95,4002.46,0.1014,1174.39,10412.56,0.3395,-466.99,2.895,25.4934,0.88
2023-03-06,Asia Pacific,Electronics,9041,0.0324,292,250.39,73114.63,6861.78,0.1236,9036.05,64078.58,0.3788,17408.67,10.6553,23.4992,0.88
2023-03-06,Asia Pacific,Health & Beauty,4055,0.0353,143,61.74,8828.84,3330.35,0.1037,915.15,7913.69,0.3912,-234.26,2.651,23.2892,0.88
2023-03-06,Asia Pacific,Home & Garden,5037,0.0302,152,85.78,13038.14,3258.55,0.0848,1105.48,11932.66,0.3853,1339.39,4.0012,21.4378,0.88
2023-03-06,Asia Pacific,Sports & Outdoors,4954,0.0408,202,85.93,17357.51,3336.23,0.08,1388.14,15969.37,0.3766,2677.08,5.2027,16.516,0.88
2023-03-06,Europe,Apparel,7358,0.0333,245,73.47,17999.66,4782.99,0.106,1908.61,16091.05,0.403,1701.3,3.7633,19.5224,0.88
2023-03-06,Europe,Electronics,10761,0.0355,381,231.59,88237.38,6577.48,0.1022,9019.11,79218.27,0.3729,22959.36,13.4151,17.2637,0.88
2023-03-06,Europe,Health & Beauty,5079,0.036,182,58.86,10712.13,3841.3,0.0876,938.79,9773.34,0.3872,-57.43,2.7887,21.106,0.88
2023-03-06,Europe,Home & Garden,7759,0.0362,281,86.02,24171.56,5158.6,0.0788,1905.17,22266.39,0.3608,2874.02,4.6857,18.358,0.88
2023-03-06,Europe,Sports & Outdoors,5116,0.0397,202,92.3,18644.34,4460.26,0.0828,1544.34,17100.01,0.4162,2657.19,4.1801,22.0805,0.88
2023-03-06,Latin America,Apparel,3087,0.0354,109,72.13,7861.69,2123.43,0.1092,858.7,7002.99,0.4272,867.92,3.7024,19.481,0.88
2023-03-06,Latin America,Electronics,5186,0.0331,171,244.02,41727.94,2915.68,0.0989,4125.15,37602.79,0.3544,10411.95,14.3116,17.0507,0.88
2023-03-06,Latin America,Health & Beauty,1792,0.0178,31,57.41,1779.65,1418.83,0.109,193.98,1585.67,0.344,-873.38,1.2543,45.7686,0.88
2023-03-06,Latin America,Home & Garden,2989,0.0383,114,85.36,9730.68,2385.13,0.1021,993.87,8736.81,0.3794,930.03,4.0797,20.9222,0.88
2023-03-06,Latin America,Sports & Outdoors,2938,0.0346,101,94.09,9503.02,1944.43,0.0905,860.07,8642.95,0.3798,1337.91,4.8873,19.2517,0.88
2023-03-06,North America,Apparel,9979,0.0383,381,72.82,27745.97,6438.88,0.1042,2890.22,24855.75,0.3958,3399.42,4.3091,16.9,0.88
2023-03-06,North America,Electronics,13425,0.0395,529,236.51,125116.36,10665.55,0.0945,11828.13,113288.23,0.3733,31625.2,11.7309,20.1617,0.88
2023-03-06,North America,Health & Beauty,6881,0.0385,264,57.94,15296.76,6075.97,0.0897,1372.63,13924.12,0.3568,-1108.39,2.5176,23.0151,0.88
2023-03-06,North America,Home & Garden,9861,0.0181,178,86.28,15358.49,5607.76,0.0964,1481.12,13877.37,0.3665,-521.73,2.7388,31.5042,0.88
2023-03-06,North America,Sports & Outdoors,8829,0.0395,348,88.76,30887.21,5635.84,0.1006,3108.03,27779.18,0.4136,5854.95,5.4805,16.1949,0.88
2023-03-13,Asia Pacific,Apparel,5446,0.0338,184,74.78,13759.59,4523.72,0.1236,1701.29,12058.3,0.3952,241.55,3.0417,24.5855,0.88
2023-03-13,Asia Pacific,Electronics,7885,0.0274,216,254.57,54988.04,5034.05,0.106,5827.6,49160.44,0.3821,13747.88,10.9232,23.3058,0.88
2023-03-13,Asia Pacific,Health & Beauty,4236,0.0375,158,59.7,9433.2,3192.98,0.0797,751.4,8681.8,0.3593,-73.32,2.9544,20.2088,0.88
2023-03-13,Asia Pacific,Home & Garden,5931,0.0348,206,78.4,16150.74,4059.44,0.0855,1381.45,14769.29,0.3891,1686.72,3.9786,19.706,0.88
2023-03-13,Asia Pacific,Sports & Outdoors,4185,0.0357,149,88.97,13256.53,3272.74,0.0892,1182.44,12074.09,0.3952,1499.3,4.0506,21.9647,0.88
2023-03-13,Europe,Apparel,6710,0.0317,212,74.92,15883.13,5836.82,0.1056,1677.22,14205.91,0.3992,-166.16,2.7212,27.5322,0.88
2023-03-13,Europe,Electronics,6421,0.0233,149,236.95,35304.96,5884.72,0.0986,3479.49,31825.47,0.3777,6135.24,5.9994,39.4948,0.88
2023-03-13,Europe,Health & Beauty,4604,0.0365,167,59.59,9951.76,4406.08,0.0862,857.59,9094.17,0.379,-959.18,2.2586,26.3837,0.88
2023-03-13,Europe,Home & Garden,6911,0.0212,146,87.37,12756.01,4281.99,0.0908,1158.38,11597.63,0.3584,-124.87,2.979,29.3287,0.88
2023-03-13,Europe,Sports & Outdoors,5772,0.0307,176,92.53,16285.35,4484.74,0.1076,1752.45,14532.9,0.385,1110.06,3.6313,25.4815,0.88
2023-03-13,Latin America,Apparel,3525,0.0327,115,75.44,8675.9,1943.6,0.099,859.1,7816.8,0.3298,634.23,4.4638,16.9009,0.88
2023-03-13,Latin America,Electronics,5307,0.0347,183,236.56,43289.77,3211.32,0.1014,4389.48,38900.29,0.3623,10881.58,13.4804,17.5482,0.88
2023-03-13,Latin America,Health & Beauty,1630,0.0315,51,65.59,3344.84,1495.72,0.0956,319.82,3025.02,0.3732,-366.64,2.2363,29.3278,0.88
2023-03-13,Latin America,Home & Garden,3391,0.0347,117,87.91,10285.18,2392.27,0.1047,1077.06,9208.12,0.3673,989.46,4.2993,20.4467,0.88
2023-03-13,Latin America,Sports & Outdoors,3114,0.032,99,85.23,8437.87,2078.89,0.0835,704.31,7733.56,0.3907,942.38,4.0588,20.9989,0.88
2023-03-13,North America,Apparel,10643,0.0297,316,73.11,23103.17,6943.44,0.106,2449.72,20653.45,0.399,1298.14,3.3273,21.9729,0.88
2023-03-13,North America,Electronics,13906,0.0349,485,251.97,122205.46,10495.45,0.1052,12857.26,109348.2,0.3708,30045.72,11.6437,21.6401,0.88
2023-03-13,North America,Health & Beauty,6991,0.028,195,58.13,11334.8,5285.65,0.0802,908.79,10426.01,0.3364,-1778.42,2.1444,27.1059,0.88
2023-03-13,North America,Home & Garden,9266,0.0348,322,93.93,30244.43,6228.97,0.093,2812.98,27431.44,0.3503,3380.23,4.8554,19.3446,0.88
2023-03-13,North America,Sports & Outdoors,8638,0.0273,235,88.2,20728.11,5856.57,0.0755,1565.45,19162.66,0.3894,1605.12,3.5393,24.9216,0.88
2023-03-20,Asia Pacific,Apparel,6333,0.0358,226,79.46,17958.4,4786.8,0.1156,2076.16,15882.24,0.3941,1472.83,3.7517,21.1805,0.88
2023-03-20,Asia Pacific,Electronics,7905,0.0334,264,270.13,71314.91,5763.45,0.1045,7453.6,63861.31,0.4003,19800.65,12.3736,21.8313,0.88
2023-03-20,Asia Pacific,Health & Beauty,4453,0.0338,150,57.08,8561.87,3297.83,0.0834,714.44,7847.43,0.4056,-114.96,2.5962,21.9855,0.88
2023-03-20,Asia Pacific,Home & Garden,5379,0.031,166,87.14,14465.6,3806.25,0.1008,1457.49,13008.12,0.3796,1131.72,3.8005,22.9292,0.88
2023-03-20,Asia Pacific,Sports & Outdoors,4320,0.033,142,89.95,12772.66,2766.09,0.0955,1219.53,11553.13,0.3465,1237.29,4.6176,19.4795,0.88
2023-03-20,Europe,Apparel,7830,0.0317,248,73.75,18289.53,4882.86,0.106,1937.84,16351.69,0.3971,1610.15,3.7457,19.689,0.88
2023-03-20,Europe,Electronics,7817,0.0239,186,242.98,45193.69,6432.28,0.1047,4729.69,40464.0,0.3685,8479.78,7.0261,34.5822,0.88
2023-03-20,Europe,Health & Beauty,5625,0.0258,145,64.29,9321.35,4336.57,0.0933,869.9,8451.45,0.3814,-1113.19,2.1495,29.9074,0.88
2023-03-20,Europe,Home & Garden,6960,0.0321,223,92.4,20605.49,4771.71,0.0839,1727.79,18877.7,0.3751,2308.6,4.3183,21.3978,0.88
2023-03-20,Europe,Sports & Outdoors,5751,0.0289,166,81.04,13451.9,4090.28,0.0992,1333.85,12118.05,0.392,659.71,3.2887,24.6402,0.88
2023-03-20,Latin America,Apparel,3786,0.0396,150,75.54,11331.55,2388.04,0.0956,1083.15,10248.39,0.3756,1461.4,4.7451,15.9202,0.88
2023-03-20,Latin America,Electronics,4981,0.0306,152,265.4,40340.11,3828.95,0.1185,4779.33,35560.78,0.3934,10161.63,10.5356,25.1904,0.88
2023-03-20,Latin America,Health & Beauty,2481,0.0324,80,59.64,4770.98,1965.33,0.0771,368.08,4402.9,0.3978,-213.86,2.4276,24.5666,0.88
2023-03-20,Latin America,Home & Garden,2900,0.0269,78,90.98,7096.48,2476.62,0.0857,608.19,6488.28,0.3373,-288.25,2.8654,31.7515,0.88
2023-03-20,Latin America,Sports & Outdoors,2863,0.0311,88,89.48,7874.27,1671.37,0.0913,718.95,7155.32,0.3707,981.42,4.7113,18.9929,0.88
2023-03-20,North America,Apparel,7791,0.0279,217,72.05,15634.27,5169.94,0.1003,1567.97,14066.29,0.3617,-82.2,3.0241,23.8246,0.88
2023-03-20,North America,Electronics,14670,0.031,455,232.5,105786.71,8621.99,0.1006,10646.84,95139.88,0.3899,28477.16,12.2694,18.9494,0.88
2023-03-20,North America,Health & Beauty,7167,0.023,164,59.41,9742.78,4759.99,0.083,808.95,8933.84,0.42,-1007.61,2.0468,29.0244,0.88
2023-03-20,North America,Home & Garden,9830,0.0282,277,85.54,23693.85,6343.85,0.0775,1836.2,21857.65,0.3846,2062.06,3.7349,22.902,0.88
2023-03-20,North America,Sports & Outdoors,9360,0.0352,329,92.66,30484.14,5712.62,0.0894,2725.72,27758.42,0.3876,5047.25,5.3363,17.3636,0.88
2023-03-27,Asia Pacific,Apparel,5608,0.0318,178,73.37,13059.85,4290.14,0.1022,1335.2,11724.65,0.3762,120.42,3.0442,24.1019,0.88
2023-03-27,Asia Pacific,Electronics,8394,0.0392,329,246.61,81135.99,5689.46,0.0937,7604.89,73531.09,0.3476,19870.34,14.2608,17.2932,0.88
2023-03-27,Asia Pacific,Health & Beauty,4310,0.0264,113,61.44,6942.24,2853.76,0.1002,695.28,6246.96,0.38,-479.84,2.4327,25.2545,0.88
2023-03-27,Asia Pacific,Home & Garden,5853,0.0367,214,89.83,19224.62,3133.24,0.0989,1901.95,17322.67,0.3708,3290.73,6.1357,14.6413,0.88
2023-03-27,Asia Pacific,Sports & Outdoors,4707,0.0262,123,92.51,11378.65,2976.51,0.0768,873.86,10504.79,0.3827,1043.32,3.8228,24.1993,0.88
2023-03-27,Europe,Apparel,7259,0.0332,240,71.03,17046.59,4560.51,0.1251,2133.34,14913.25,0.3764,1053.48,3.7379,19.0021,0.88
2023-03-27,Europe,Electronics,11254,0.0305,342,255.82,87491.83,7605.84,0.1053,9209.15,78282.68,0.3896,22892.6,11.5032,22.2393,0.88
2023-03-27,Europe,Health & Beauty,5209,0.0238,123,58.84,7237.21,4043.85,0.0908,657.12,6580.09,0.3756,-1572.48,1.7897,32.8769,0.88
2023-03-27,Europe,Home & Garden,6008,0.034,204,89.56,18271.15,5945.94,0.085,1553.51,16717.64,0.3746,317.23,3.0729,29.1467,0.88
2023-03-27,Europe,Sports & Outdoors,5949,0.027,160,88.29,14127.05,4633.64,0.0934,1320.11,12806.94,0.3833,275.7,3.0488,28.9603,0.88
2023-03-27,Latin America,Apparel,3803,0.0327,124,72.7,9014.2,1941.96,0.119,1073.07,7941.13,0.3786,1064.53,4.6418,15.661,0.88
2023-03-27,Latin America,Electronics,4642,0.035,162,241.58,39136.19,3958.25,0.1112,4353.28,34782.91,0.3852,9441.77,9.8873,24.4336,0.88
2023-03-27,Latin America,Health & Beauty,2595,0.0309,80,57.22,4577.98,1653.04,0.0996,455.92,4122.06,0.3758,-103.86,2.7694,20.663,0.88
2023-03-27,Latin America,Home & Garden,2972,0.0347,103,87.27,8988.45,2265.43,0.0858,771.33,8217.12,0.4003,1023.73,3.9677,21.9945,0.88
2023-03-27,Latin America,Sports & Outdoors,3406,0.0328,111,85.41,9480.8,1692.87,0.1004,952.28,8528.52,0.373,1488.26,5.6004,15.2511,0.88
2023-03-27,North America,Apparel,9351,0.0376,351,73.65,25849.73,6038.06,0.1075,2779.99,23069.73,0.401,3212.53,4.2811,17.2024,0.88
2023-03-27,North America,Electronics,13884,0.0355,492,240.81,118479.96,9878.16,0.113,13388.79,105091.16,0.3738,29406.29,11.9941,20.0776,0.88
2023-03-27,North America,Health & Beauty,7425,0.0332,246,56.9,13996.86,4893.58,0.0917,1283.83,12713.04,0.3595,-323.13,2.8602,19.8926,0.88
2023-03-27,North America,Home & Garden,9670,0.0335,323,81.94,26466.25,6279.28,0.0959,2539.07,23927.18,0.3424,1914.35,4.2149,19.4405,0.88
2023-03-27,North America,Sports & Outdoors,7403,0.0272,201,91.93,18478.35,6379.88,0.0821,1516.54,16961.81,0.3994,393.98,2.8963,31.7407,0.88
2023-04-03,Asia Pacific,Apparel,4996,0.0406,202,73.72,14891.26,4559.16,0.1197,1781.92,13109.33,0.386,501.12,3.2662,22.5701,0.95
2023-04-03,Asia Pacific,Electronics,7586,0.0339,257,231.65,59534.04,7089.33,0.1082,6444.08,53089.96,0.3751,12825.58,8.3977,27.5849,0.95
2023-04-03,Asia Pacific,Health & Beauty,4729,0.035,165,58.79,9700.0,2954.28,0.0933,904.69,8795.31,0.358,194.5,3.2834,17.9047,0.95
2023-04-03,Asia Pacific,Home & Garden,6146,0.0271,166,83.35,13836.47,4932.18,0.0823,1139.35,12697.12,0.4029,183.77,2.8053,29.7119,0.95
2023-04-03,Asia Pacific,Sports & Outdoors,4960,0.0245,121,89.34,10810.18,2910.09,0.0817,883.3,9926.88,0.3685,747.92,3.7147,24.0503,0.95
2023-04-03,Europe,Apparel,7218,0.0392,282,75.21,21210.17,5765.76,0.1069,2267.27,18942.9,0.3736,1311.81,3.6786,20.4459,0.95
2023-04-03,Europe,Electronics,11399,0.0371,422,239.63,101122.26,7905.57,0.1075,10871.44,90250.82,0.3941,27660.74,12.7913,18.7336,0.95
2023-04-03,Europe,Health & Beauty,5566,0.0337,187,58.86,11006.67,4321.05,0.0785,864.13,10142.54,0.4206,-55.02,2.5472,23.1072,0.95
2023-04-03,Europe,Home & Garden,6932,0.0331,229,88.84,20343.42,5120.34,0.0987,2007.7,18335.72,0.3677,1620.98,3.9731,22.3595,0.95
2023-04-03,Europe,Sports & Outdoors,6003,0.0363,218,76.54,16685.36,4716.08,0.1106,1844.78,14840.58,0.3498,475.63,3.538,21.6334,0.95
2023-04-03,Latin America,Apparel,3086,0.0274,84,70.57,5928.24,2510.11,0.1097,650.08,5278.16,0.3699,-557.53,2.3617,29.8823,0.95
2023-04-03,Latin America,Electronics,5239,0.0407,213,230.95,49192.19,4349.53,0.1065,5239.5,43952.69,0.3519,11116.41,11.3098,20.4204,0.95
2023-04-03,Latin America,Health & Beauty,2855,0.0276,78,61.18,4771.95,1706.91,0.0908,433.29,4338.66,0.3874,-26.06,2.7957,21.8835,0.95
2023-04-03,Latin America,Home & Garden,3484,0.0349,121,88.06,10654.86,2528.28,0.0937,998.03,9656.84,0.3614,962.07,4.2143,20.8949,0.95
2023-04-03,Latin America,Sports & Outdoors,2803,0.0337,94,89.77,8438.76,2254.07,0.0902,760.82,7677.94,0.3832,687.99,3.7438,23.9794,0.95
2023-04-03,North America,Apparel,9458,0.0274,259,76.04,19693.5,7106.5,0.1132,2228.91,17464.59,0.3797,-474.72,2.7712,27.4382,0.95
2023-04-03,North America,Electronics,15361,0.0287,440,241.44,106234.51,10096.77,0.0984,10457.01,95777.5,0.3897,27231.5,10.5216,22.9472,0.95
2023-04-03,North America,Health & Beauty,8559,0.026,222,60.55,13441.75,5321.23,0.0913,1227.43,12214.32,0.3672,-836.26,2.5261,23.9695,0.95
2023-04-03,North America,Home & Garden,8856,0.0364,322,88.45,28479.4,7146.52,0.1049,2986.8,25492.59,0.3894,2779.56,3.9851,22.1942,0.95
2023-04-03,North America,Sports & Outdoors,8490,0.0337,286,89.11,25485.68,6658.45,0.0907,2310.58,23175.1,0.4082,2801.7,3.8276,23.2813,0.95
2023-04-10,Asia Pacific,Apparel,6867,0.0258,177,81.51,14426.77,4834.53,0.1097,1582.24,12844.54,0.4085,412.48,2.9841,27.3138,0.95
2023-04-10,Asia Pacific,Electronics,8291,0.0351,291,237.12,69000.73,5677.86,0.1175,8108.06,60892.68,0.3871,17893.23,12.1526,19.5115,0.95
2023-04-10,Asia Pacific,Health & Beauty,4366,0.0362,157,62.54,9818.22,2966.26,0.205,2013.19,7805.02,0.3619,-141.43,3.31,18.8934,0.95
2023-04-10,Asia Pacific,Home & Garden,5869,0.0299,175,87.34,15285.04,3582.43,0.0899,1373.97,13911.07,0.3583,1402.54,4.2667,20.471,0.95
2023-04-10,Asia Pacific,Sports & Outdoors,5459,0.0385,210,91.36,19185.54,3578.05,0.0706,1354.15,17831.4,0.3878,3337.27,5.362,17.0384,0.95
2023-04-10,Europe,Apparel,7590,0.0251,190,74.11,14081.55,5611.98,0.1228,1729.27,12352.28,0.3817,-896.87,2.5092,29.5367,0.95
2023-04-10,Europe,Electronics,10203,0.0371,378,249.57,94337.47,6836.29,0.1177,11100.32,83237.15,0.4247,28513.01,13.7995,18.0854,0.95
2023-04-10,Europe,Health & Beauty,6130,0.0344,210,57.97,12172.96,4238.88,0.0941,1145.16,11027.8,0.3749,-104.06,2.8717,20.1851,0.95
2023-04-10,Europe,Home & Garden,7840,0.0347,271,87.46,23701.09,4985.69,0.1094,2593.22,21107.87,0.3637,2690.4,4.7538,18.3974,0.95
2023-04-10,Europe,Sports & Outdoors,6288,0.032,200,85.88,17176.19,5012.93,0.0938,1610.78,15565.42,0.383,949.34,3.4264,25.0646,0.95
2023-04-10,Latin America,Apparel,3814,0.0324,123,77.54,9536.85,2452.77,0.1324,1262.32,8274.53,0.3687,598.14,3.8882,19.9412,0.95
2023-04-10,Latin America,Electronics,4874,0.0237,115,251.41,28911.67,3292.64,0.1093,3161.47,25750.2,0.4027,7076.56,8.7807,28.6317,0.95
2023-04-10,Latin America,Health & Beauty,2864,0.0275,78,60.41,4712.13,2084.65,0.0883,416.12,4296.01,0.3743,-476.85,2.2604,26.7263,0.95
2023-04-10,Latin America,Home & Garden,3492,0.036,125,91.54,11442.87,2502.27,0.0823,941.5,10501.38,0.3638,1317.85,4.573,20.0182,0.95
2023-04-10,Latin America,Sports & Outdoors,2133,0.0321,68,88.99,6051.12,1881.34,0.0905,547.33,5503.79,0.3637,120.19,3.2164,27.6668,0.95
2023-04-10,North America,Apparel,10835,0.0268,290,74.34,21558.32,7114.38,0.0983,2118.6,19439.73,0.3487,-335.16,3.0302,24.5323,0.95
2023-04-10,North America,Electronics,14263,0.0321,457,249.71,114118.07,10966.25,0.1133,12932.21,101185.86,0.378,27285.07,10.4063,23.9962,0.95
2023-04-10,North America,Health & Beauty,7807,0.0308,240,59.45,14268.18,5926.7,0.0919,1311.35,12956.83,0.3782,-1026.07,2.4074,24.6946,0.95
2023-04-10,North America,Home & Garden,10199,0.0456,464,86.75,40252.78,6316.1,0.0934,3760.51,36492.27,0.3888,7871.36,6.373,13.6123,0.95
2023-04-10,North America,Sports & Outdoors,8761,0.0351,307,84.58,25967.16,7363.59,0.0938,2434.64,23532.51,0.3943,1914.34,3.5264,23.9856,0.95
2023-04-17,Asia Pacific,Apparel,5580,0.0306,170,78.67,13374.18,3546.37,0.1125,1504.38,11869.8,0.3906,1090.49,3.7712,20.861,0.95
2023-04-17,Asia Pacific,Electronics,8724,0.0352,307,245.09,75241.87,6539.74,0.1015,7634.43,67607.44,0.4214,21950.57,11.5053,21.3021,0.95
2023-04-17,Asia Pacific,Health & Beauty,5468,0.0365,199,60.22,11983.57,3586.92,0.1992,2386.53,9597.03,0.3665,-69.15,3.3409,18.0247,0.95
2023-04-17,Asia Pacific,Home & Garden,5630,0.0366,206,88.39,18208.27,3507.86,0.0968,1762.78,16445.49,0.3799,2739.1,5.1907,17.0284,0.95
2023-04-17,Asia Pacific,Sports & Outdoors,5733,0.0382,218,89.12,19428.23,3201.51,0.0858,1666.89,17761.34,0.4187,4234.74,6.0684,14.6858,0.95
2023-04-17,Europe,Apparel,6258,0.0315,197,82.53,16257.43,5922.85,0.1015,1650.34,14607.09,0.3918,-199.47,2.7449,30.0652,0.95
2023-04-17,Europe,Electronics,12005,0.0391,469,245.84,115297.38,6565.0,0.0932,10751.14,104546.24,0.3851,33695.93,17.5624,13.9979,0.95
2023-04-17,Europe,Health & Beauty,6500,0.0436,283,58.93,16677.1,3806.07,0.083,1383.83,15293.27,0.4121,2496.65,4.3817,13.449,0.95
2023-04-17,Europe,Home & Garden,7440,0.0282,210,93.75,19687.43,5604.33,0.0846,1665.03,18022.4,0.3903,1428.94,3.5129,26.6873,0.95
2023-04-17,Europe,Sports & Outdoors,6821,0.0321,218,98.63,21501.24,4610.93,0.0916,1968.7,19532.53,0.3458,2143.24,4.6631,21.1511,0.95
2023-04-17,Latin America,Apparel,3331,0.0269,89,73.75,6563.52,2106.24,0.1104,724.33,5839.2,0.3419,-109.85,3.1162,23.6656,0.95
2023-04-17,Latin America,Electronics,4908,0.0307,150,232.23,34834.05,3531.44,0.1286,4479.39,30354.66,0.3956,8475.61,9.864,23.5429,0.95
2023-04-17,Latin America,Health & Beauty,3218,0.0272,87,63.9,5559.04,1749.94,0.0952,529.43,5029.61,0.3942,232.55,3.1767,20.1142,0.95
2023-04-17,Latin America,Home & Garden,3273,0.0329,107,87.07,9316.72,2132.36,0.081,754.3,8562.42,0.338,761.99,4.3692,19.9286,0.95
2023-04-17,Latin America,Sports & Outdoors,2070,0.0342,70,81.25,5687.3,1393.78,0.0973,553.64,5133.66,0.4104,713.09,4.0805,19.9111,0.95
2023-04-17,North America,Apparel,10822,0.0302,327,71.33,23326.13,7197.6,0.117,2729.72,20596.41,0.3344,-310.47,3.2408,22.011,0.95
2023-04-17,North America,Electronics,10022,0.03,300,228.46,68539.24,7182.71,0.0974,6676.98,61862.25,0.3601,15091.1,9.5422,23.9424,0.95
2023-04-17,North America,Health & Beauty,7705,0.036,277,60.67,16806.2,5479.14,0.0908,1526.63,15279.57,0.4139,845.56,3.0673,19.7803,0.95
2023-04-17,North America,Home & Garden,9281,0.0268,249,95.58,23800.53,7088.09,0.0841,2002.62,21797.91,0.3983,1594.43,3.3578,28.4662,0.95
2023-04-17,North America,Sports & Outdoors,7450,0.0279,207,91.83,19009.35,6230.0,0.0747,1419.8,17589.54,0.4008,819.29,3.0513,30.0966,0.95
2023-04-24,Asia Pacific,Apparel,7125,0.0241,171,79.16,13536.98,4116.54,0.1044,1413.59,12123.4,0.3556,194.05,3.2884,24.0733,0.95
2023-04-24,Asia Pacific,Electronics,5935,0.0382,226,243.15,54951.69,5445.48,0.1139,6257.56,48694.14,0.4029,14175.19,10.0912,24.095,0.95
2023-04-24,Asia Pacific,Health & Beauty,4828,0.0343,165,61.01,10066.85,3475.61,0.0906,912.33,9154.53,0.3767,-26.84,2.8964,21.0643,0.95
2023-04-24,Asia Pacific,Home & Garden,5561,0.0357,198,86.91,17209.13,3638.2,0.1048,1803.21,15405.91,0.3797,2210.72,4.7301,18.3748,0.95
2023-04-24,Asia Pacific,Sports & Outdoors,4548,0.0263,119,90.8,10805.07,3477.08,0.0805,870.3,9934.77,0.4106,601.74,3.1075,29.2191,0.95
2023-04-24,Europe,Apparel,7238,0.0252,182,73.34,13347.63,5500.51,0.093,1241.63,12105.99,0.357,-1178.47,2.4266,30.2226,0.95
2023-04-24,Europe,Electronics,10588,0.0274,290,244.39,70871.67,8357.78,0.0964,6830.47,64041.21,0.371,15402.94,8.4797,28.8199,0.95
2023-04-24,Europe,Health & Beauty,6484,0.0313,203,61.34,12451.93,3893.21,0.0971,1209.33,11242.6,0.3724,293.55,3.1984,19.1784,0.95
2023-04-24,Europe,Home & Garden,7417,0.0294,218,90.15,19653.48,5348.22,0.0917,1802.73,17850.75,0.3792,1420.1,3.6748,24.5331,0.95
2023-04-24,Europe,Sports & Outdoors,6133,0.0377,231,82.83,19132.78,3562.18,0.0903,1726.9,17405.89,0.4074,3529.23,5.3711,15.4207,0.95
2023-04-24,Latin America,Apparel,3637,0.0252,91,73.24,6664.9,2697.4,0.1264,842.66,5822.24,0.3584,-610.47,2.4709,29.6417,0.95
2023-04-24,Latin America,Electronics,5077,0.0289,146,244.58,35709.0,3721.91,0.1046,3736.86,31972.14,0.3906,8766.45,9.5943,25.4925,0.95
2023-04-24,Latin America,Health & Beauty,2678,0.0259,69,56.42,3893.15,1856.68,0.0942,366.77,3526.38,0.3584,-592.66,2.0968,26.9084,0.95
2023-04-24,Latin America,Home & Garden,2545,0.0313,79,95.62,7554.04,2833.96,0.0822,620.75,6933.3,0.383,-178.52,2.6655,35.8728,0.95
2023-04-24,Latin America,Sports & Outdoors,2689,0.0325,87,86.1,7490.84,2064.4,0.0924,692.48,6798.35,0.3541,343.19,3.6286,23.7287,0.95
2023-04-24,North America,Apparel,9031,0.0274,247,78.72,19444.34,7472.87,0.1141,2219.35,17224.99,0.3572,-1320.16,2.602,30.2545,0.95
2023-04-24,North America,Electronics,10705,0.0259,276,241.29,66597.15,9489.09,0.1051,7002.68,59594.46,0.3948,14035.84,7.0183,34.3808,0.95
2023-04-24,North America,Health & Beauty,7124,0.0358,255,56.61,14435.99,5775.31,0.1026,1481.14,12954.85,0.3898,-725.86,2.4996,22.6483,0.95
